,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
104,cae_200,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.9983683240367623,0.9980840168930919,0.994072265625,0.9892873890330551,0.9852630556702032,0.9892981643548426,0.9812607297434534,0.010614889861450299,163004.0,40582.0,775.0,439.0
105,cae_200,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6451501846313477,0.3791973946720837,0.3662109375,0.36621942451580547,,,,,,,,
106,cae_200,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.6094013291813267,0.4097578612126642,0.697265625,0.520888098030493,0.11931818181818181,0.5384615384615384,0.0670926517571885,0.05750798722044728,693.0,21.0,292.0,18.0
107,cae_200,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6788857251885989,0.36676075680142406,0.78515625,0.564405436346024,0.26666666666666666,0.43956043956043955,0.19138755980861244,0.24401913875598086,764.0,40.0,169.0,51.0
108,cae_200,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.607711955987818,0.3706219144045227,0.7021484375,0.545736319874251,0.2755344418052257,0.3841059602649007,0.21481481481481482,0.34444444444444444,661.0,58.0,212.0,93.0
109,cae_200,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.6729906826889586,0.40975151201151233,0.78515625,0.5456722396377569,0.18518518518518517,0.6578947368421053,0.10775862068965517,0.05603448275862069,779.0,25.0,207.0,13.0
110,cae_200,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.999546745832761,0.9991724297953899,0.9860791015625,0.9855452609845186,,,,,,,,
111,cae_200,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.9996846721337893,0.99926932749809,0.991748046875,0.9894979994519904,0.9861432249389154,0.988379928668869,0.983916621672475,0.0115675976373959,142974.0,60136.0,983.0,707.0
112,cae_200,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9996841130682269,0.9988020300149382,0.99240234375,0.9881042172159115,0.9814341963966113,0.9820435062919363,0.9808256421263505,0.017934225274856313,162117.0,41127.0,804.0,752.0
113,cae_200,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.9998891373996563,0.9997384442652659,0.9950146484375,0.9937062130213619,0.9915212715601358,0.9925185788624915,0.9905259664841546,0.007466401194624191,144080.0,59699.0,571.0,450.0
114,cae_200,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.998666329122138,0.9983414009300884,0.9943017578125,0.9897188338362772,0.985877654746778,0.9897703802697121,0.9820154291224686,0.01014946962391514,162899.0,40734.0,746.0,421.0
115,cae_200,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6354478200276692,0.35113819448111894,0.341796875,0.3319745935200387,,,,,,,,
116,cae_200,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5621542734740956,0.32876841954875236,0.7099609375,0.5103052985900243,0.09174311926605504,0.39473684210526316,0.05190311418685121,0.07958477508650519,712.0,15.0,274.0,23.0
117,cae_200,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6698635771963733,0.35769800384470957,0.765625,0.5406422747276897,0.21052631578947367,0.3855421686746988,0.14479638009049775,0.23076923076923078,752.0,32.0,189.0,51.0
118,cae_200,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5961133318928263,0.3755808836330271,0.6650390625,0.5313490348602707,0.2559652928416486,0.3959731543624161,0.1891025641025641,0.28846153846153844,622.0,59.0,253.0,90.0
119,cae_200,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.672990291729903,0.3481107593285107,0.80859375,0.5391221603912216,0.1623931623931624,0.59375,0.09405940594059406,0.06435643564356436,809.0,19.0,183.0,13.0
120,cae_200,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.9994852241476376,0.9991208380041636,0.98615234375,0.9854977222464453,,,,,,,,
