,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
28,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7430083786231885,0.5426906647832354,0.74609375,0.5676328502415459,0.26136363636363635,0.71875,0.1597222222222222,0.0625,718.0,46.0,242.0,18.0
29,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7863224767873056,0.5662419180867287,0.826171875,0.599706787018139,0.3358208955223881,0.8490566037735849,0.20930232558139536,0.037209302325581395,801.0,45.0,170.0,8.0
30,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7625905672709147,0.5584246191660058,0.4814453125,0.46858997470006347,,,,,,,,
31,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.752633935567645,0.6000867944387299,0.7373046875,0.584482951619764,0.3049095607235142,0.8194444444444444,0.1873015873015873,0.04126984126984127,696.0,59.0,256.0,13.0
32,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7786327626309437,0.5373986843802867,0.8251953125,0.5916213427537119,0.31417624521072796,0.82,0.1943127962085308,0.04265402843601896,804.0,41.0,170.0,9.0
33,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.711141060197664,0.5231270448238585,0.7509765625,0.5742530251763491,0.28571428571428575,0.68,0.18085106382978725,0.0851063829787234,718.0,51.0,231.0,24.0
34,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7849456820682069,0.5669497006506173,0.82421875,0.5935093509350935,0.3181818181818182,0.875,0.19444444444444445,0.027777777777777776,802.0,42.0,174.0,6.0
35,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7583303451538087,0.5549315290205558,0.478515625,0.45593564376984247,,,,,,,,
36,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7451572086587652,0.5908681839416745,0.740234375,0.5812988147905402,0.3,0.7702702702702703,0.18627450980392157,0.05555555555555555,701.0,57.0,249.0,17.0
37,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7830881714454421,0.5250641447527804,0.818359375,0.5841510220385197,0.29545454545454547,0.7647058823529411,0.18309859154929578,0.056338028169014086,799.0,39.0,174.0,12.0
38,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7350694444444444,0.5949833712666661,0.7529296875,0.5971856725146198,0.33942558746736295,0.8227848101265823,0.2138157894736842,0.046052631578947366,706.0,65.0,239.0,14.0
39,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7413600285329127,0.4732958672784006,0.8251953125,0.5735266559063733,0.26337448559670784,0.7619047619047619,0.15920398009950248,0.04975124378109453,813.0,32.0,169.0,10.0
40,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7437060674031575,0.5290446475018863,0.46484375,0.4448693080708488,,,,,,,,
41,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.704602002044477,0.5234862294830398,0.76171875,0.5904873956063031,0.32967032967032966,0.6976744186046512,0.2158273381294964,0.09352517985611511,720.0,60.0,218.0,26.0
42,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7550709450507095,0.45150224350052637,0.8125,0.5434222254342223,0.17241379310344826,0.6666666666666666,0.09900990099009901,0.04950495049504951,812.0,20.0,182.0,10.0
43,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7315600610029603,0.5757434552476461,0.73046875,0.5756077868484795,0.28497409326424866,0.7638888888888888,0.1751592356687898,0.054140127388535034,693.0,55.0,259.0,17.0
44,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7592487131748987,0.5375226427678403,0.8037109375,0.5862063300843281,0.3044982698961938,0.7457627118644068,0.19130434782608696,0.06521739130434782,779.0,44.0,186.0,15.0
45,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7584346135457357,0.5602089733296832,0.4931640625,0.4746577012627838,,,,,,,,
46,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7216011175289377,0.5613286704456377,0.7421875,0.5779444268298847,0.2903225806451613,0.7605633802816901,0.17940199335548174,0.05647840531561462,706.0,54.0,247.0,17.0
47,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7448453157517357,0.5208481666278719,0.8291015625,0.588817381064806,0.3027888446215139,0.95,0.18009478672985782,0.009478672985781991,811.0,38.0,173.0,2.0
48,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7420016143530663,0.5753087900884036,0.7421875,0.5869916163710077,0.3230769230769231,0.7159090909090909,0.20860927152317882,0.08278145695364239,697.0,63.0,239.0,25.0
49,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7905580905580906,0.551940769892379,0.828125,0.6021528021528022,0.34328358208955223,0.7931034482758621,0.21904761904761905,0.05714285714285714,802.0,46.0,164.0,12.0
50,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7557080586751302,0.5436983916143856,0.4794921875,0.46442893043022493,,,,,,,,
51,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7510863069159668,0.5886121807670137,0.7353515625,0.5796115806832837,0.2924281984334204,0.8,0.17891373801916932,0.04472843450479233,697.0,56.0,257.0,14.0
52,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7772859365368244,0.5202691084678251,0.8251953125,0.5806645727536913,0.28112449799196787,0.875,0.1674641148325359,0.023923444976076555,810.0,35.0,174.0,5.0
53,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7186904411042342,0.5244987382555752,0.7685546875,0.5801306611651439,0.29253731343283584,0.7538461538461538,0.1814814814814815,0.05925925925925926,738.0,49.0,221.0,16.0
54,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.752895332636712,0.5275316340786137,0.8076171875,0.5891457680250783,0.30877192982456136,0.8301886792452831,0.1896551724137931,0.03879310344827586,783.0,44.0,188.0,9.0
55,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7444721857706706,0.5230050204737375,0.4453125,0.42841961781352483,,,,,,,,
56,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.715858107949062,0.5037885911819051,0.736328125,0.5622672598451145,0.2582417582417582,0.6266666666666667,0.16262975778546712,0.09688581314878893,707.0,47.0,242.0,28.0
57,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7646100877365987,0.5311574200264699,0.8154296875,0.5838766390740605,0.2921348314606742,0.8478260869565217,0.17647058823529413,0.03167420814479638,796.0,39.0,182.0,7.0
58,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7076896067415732,0.5489513230400523,0.728515625,0.577895419187554,0.30150753768844224,0.6976744186046512,0.19230769230769232,0.08333333333333333,686.0,60.0,252.0,26.0
59,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.752704102527041,0.4937375601733496,0.8310546875,0.5811170533111705,0.28215767634854777,0.8717948717948718,0.16831683168316833,0.024752475247524754,817.0,34.0,168.0,5.0
60,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7524784406026204,0.5489207089255678,0.4541015625,0.44111772149841366,,,,,,,,
61,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7247342981580193,0.5423678367697627,0.7470703125,0.5705240901440674,0.2662889518413598,0.7580645161290323,0.16151202749140894,0.05154639175257732,718.0,47.0,244.0,15.0
62,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7725563909774437,0.5663237096454701,0.81640625,0.5904140883181405,0.3088235294117648,0.9130434782608695,0.18584070796460178,0.017699115044247787,794.0,42.0,184.0,4.0
63,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7297106966121051,0.5527826613460528,0.7607421875,0.5968690521507423,0.3466666666666667,0.7142857142857143,0.22887323943661972,0.09154929577464789,714.0,65.0,219.0,26.0
64,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7739148933787923,0.5442886661421069,0.8134765625,0.584692340851962,0.2952029520295203,0.8333333333333334,0.17937219730941703,0.03587443946188341,793.0,40.0,183.0,8.0
65,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7719047864278158,0.5675890431114068,0.484375,0.46534571193696694,,,,,,,,
66,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.730930651604409,0.5553403926721947,0.72265625,0.5633158535653784,0.25263157894736843,0.7164179104477612,0.15335463258785942,0.06070287539936102,692.0,48.0,265.0,19.0
67,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7846421177166518,0.5730174200395688,0.8544921875,0.6296337375529922,0.41106719367588934,0.9122807017543859,0.2653061224489796,0.025510204081632654,823.0,52.0,144.0,5.0
68,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.729313179386962,0.5795766068353511,0.7294921875,0.5837709327625707,0.3092269326683292,0.775,0.19314641744548286,0.056074766355140186,685.0,62.0,259.0,18.0
69,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7808222581045833,0.5172226361747719,0.8359375,0.5887343187181717,0.30578512396694213,0.7708333333333334,0.19072164948453607,0.05670103092783505,819.0,37.0,157.0,11.0
70,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7480894724527996,0.5391203527568604,0.4521484375,0.4399397725808707,,,,,,,,
71,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7046309333230467,0.5042731265605769,0.75390625,0.5715856269408066,0.27586206896551724,0.6857142857142857,0.17266187050359713,0.07913669064748201,724.0,48.0,230.0,22.0
72,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7713728243025886,0.5229507834615859,0.80859375,0.5903360067212399,0.31468531468531463,0.7627118644067796,0.19823788546255505,0.06167400881057269,783.0,45.0,182.0,14.0
73,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7246254597649593,0.5800139647881303,0.7392578125,0.5890508657037768,0.32061068702290074,0.7974683544303798,0.20063694267515925,0.050955414012738856,694.0,63.0,251.0,16.0
74,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7685458173263051,0.5292948935604747,0.837890625,0.6097501414574585,0.3615384615384616,0.8545454545454545,0.22926829268292684,0.03902439024390244,811.0,47.0,158.0,8.0
75,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7473201751708985,0.5415143369522992,0.466796875,0.4497969053266585,,,,,,,,
76,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7062064603488518,0.5424952425470994,0.720703125,0.5675967003402997,0.26666666666666666,0.7222222222222222,0.16352201257861634,0.06289308176100629,686.0,52.0,266.0,20.0
77,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7538358458961475,0.5149300478467944,0.83203125,0.5849977158519872,0.2950819672131148,0.8,0.18090452261306533,0.04522613065326633,816.0,36.0,163.0,9.0
78,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.716268276127754,0.5721474346616628,0.7490234375,0.5879868283465722,0.3146666666666667,0.8082191780821918,0.19536423841059603,0.046357615894039736,708.0,59.0,243.0,14.0
79,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7648768575597844,0.5081463510185368,0.8251953125,0.5816998719437744,0.28685258964143423,0.782608695652174,0.17560975609756097,0.04878048780487805,809.0,36.0,169.0,10.0
80,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7555643717447916,0.5495232207160394,0.4697265625,0.45199543492610716,,,,,,,,
81,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7322537185719227,0.5799664690283858,0.7421875,0.5798787481566443,0.2903225806451613,0.8181818181818182,0.17647058823529413,0.0392156862745098,706.0,54.0,252.0,12.0
82,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.75050669306184,0.4934356622193373,0.82421875,0.576263197586727,0.2682926829268293,0.868421052631579,0.15865384615384615,0.02403846153846154,811.0,33.0,175.0,5.0
83,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7441384773087316,0.5740541981597146,0.75,0.5859565744105861,0.31550802139037437,0.7375,0.20068027210884354,0.07142857142857142,709.0,59.0,235.0,21.0
84,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.769549871653832,0.5114367707232085,0.8154296875,0.5862440410707738,0.3025830258302583,0.7454545454545455,0.18981481481481483,0.06481481481481481,794.0,41.0,175.0,14.0
85,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7718744277954102,0.5849729319408971,0.4970703125,0.4748353025875704,,,,,,,,
86,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7383300372369804,0.5829394838098144,0.7275390625,0.5734183191690274,0.2753246753246753,0.7910447761194029,0.16666666666666666,0.0440251572327044,692.0,53.0,265.0,14.0
87,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7757390662594577,0.5700689203454342,0.8447265625,0.6213526697587347,0.3908045977011494,0.8793103448275862,0.2512315270935961,0.034482758620689655,814.0,51.0,152.0,7.0
88,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7399749711898588,0.6056153372450374,0.74609375,0.6004393546528378,0.35323383084577115,0.7888888888888889,0.22756410256410256,0.060897435897435896,693.0,71.0,241.0,19.0
89,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7793944803052111,0.5322085961385603,0.8466796875,0.6031281622596683,0.3430962343096234,0.8541666666666666,0.21465968586387435,0.03664921465968586,826.0,41.0,150.0,7.0
90,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7633829116821289,0.5533510557975133,0.46875,0.4506294024092349,,,,,,,,
91,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7403358921190315,0.5841463629971094,0.7392578125,0.5747128804419971,0.2803234501347709,0.7647058823529411,0.1716171617161716,0.052805280528052806,705.0,52.0,251.0,16.0
92,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7842017778420177,0.510373337485751,0.8271484375,0.5768169882681699,0.2716049382716049,0.8048780487804879,0.16336633663366337,0.039603960396039604,814.0,33.0,169.0,8.0
93,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7112834421381161,0.5285904270258559,0.72265625,0.5588795151713392,0.2446808510638298,0.6666666666666666,0.1498371335504886,0.0749185667752443,694.0,46.0,261.0,23.0
94,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7879856399293614,0.5686987136270807,0.8330078125,0.6106399293614648,0.3643122676579926,0.8596491228070176,0.23113207547169812,0.03773584905660377,804.0,49.0,163.0,8.0
95,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7565161387125651,0.5465942627613244,0.4794921875,0.4628580271289787,,,,,,,,
96,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7265793444271937,0.5855399635949804,0.72265625,0.5771927139139752,0.2828282828282828,0.835820895522388,0.1702127659574468,0.03343465045592705,684.0,56.0,273.0,11.0
97,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7555555555555556,0.47731935486925037,0.8193359375,0.5725512969415408,0.26294820717131473,0.717391304347826,0.16097560975609757,0.06341463414634146,806.0,33.0,172.0,13.0
98,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7181980298913044,0.5317818312500182,0.751953125,0.5748792270531401,0.27840909090909094,0.765625,0.1701388888888889,0.052083333333333336,721.0,49.0,239.0,15.0
99,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7870323528703236,0.5620431489780825,0.83984375,0.6108621811086218,0.3643410852713178,0.8392857142857143,0.23267326732673269,0.04455445544554455,813.0,47.0,155.0,9.0
100,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7553555170694988,0.5517739288859971,0.4609375,0.4456696187538372,,,,,,,,
101,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7203461802887532,0.5725357549675281,0.736328125,0.5812090247727405,0.296875,0.8028169014084507,0.18210862619808307,0.04472843450479233,697.0,57.0,256.0,14.0
102,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7995590609862129,0.5466459402268807,0.83984375,0.5931188672214632,0.31666666666666665,0.8260869565217391,0.1958762886597938,0.041237113402061855,822.0,38.0,156.0,8.0
103,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7156673839561564,0.5348364279151185,0.7421875,0.5640051944885913,0.24999999999999997,0.7213114754098361,0.15120274914089346,0.058419243986254296,716.0,44.0,247.0,17.0
104,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7596868276886908,0.5367281181382468,0.818359375,0.5948388670792024,0.32116788321167883,0.9166666666666666,0.19469026548672566,0.017699115044247787,794.0,44.0,182.0,4.0
105,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7627309163411456,0.5633173499603688,0.4736328125,0.4510520268293114,,,,,,,,
106,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7138530344202898,0.5372780731047859,0.7587890625,0.5891455314009661,0.3195592286501377,0.7733333333333333,0.2013888888888889,0.059027777777777776,719.0,58.0,230.0,17.0
107,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7812335648609927,0.552201749083072,0.8408203125,0.6039275070576643,0.3453815261044177,0.8958333333333334,0.21393034825870647,0.024875621890547265,818.0,43.0,158.0,5.0
108,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7331352410481666,0.6086856395583813,0.7216796875,0.5930560041340999,0.3356643356643356,0.8,0.21238938053097345,0.05309734513274336,667.0,72.0,267.0,18.0
109,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7741176180617173,0.5159420218043825,0.837890625,0.5901607019619441,0.3083333333333333,0.8409090909090909,0.18877551020408162,0.03571428571428571,821.0,37.0,159.0,7.0
110,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.747545560201009,0.5339458428332784,0.4599609375,0.44216029203443397,,,,,,,,
111,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7137753222836095,0.5381433484104021,0.7333984375,0.5625690607734807,0.24793388429752064,0.7142857142857143,0.15,0.06,706.0,45.0,255.0,18.0
112,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7438635629788357,0.4935836433439196,0.822265625,0.5699298441306837,0.24793388429752067,0.9090909090909091,0.14354066985645933,0.014354066985645933,812.0,30.0,179.0,3.0
113,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7201398461873322,0.555573928690591,0.7392578125,0.5869095987811072,0.32061068702290074,0.7411764705882353,0.20454545454545456,0.07142857142857142,694.0,63.0,245.0,22.0
114,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7771923911565229,0.5227334448359682,0.826171875,0.5952968028429686,0.3257575757575758,0.7543859649122807,0.20772946859903382,0.06763285024154589,803.0,43.0,164.0,14.0
115,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7611309687296549,0.5591413684777555,0.474609375,0.4593305413966225,,,,,,,,
116,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.704933413370684,0.5684108609684164,0.7314453125,0.5818381911558728,0.30025445292620867,0.7972972972972973,0.18495297805642633,0.047021943573667714,690.0,59.0,260.0,15.0
117,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7802375430458922,0.5083473422889399,0.83984375,0.582261578466512,0.28695652173913044,0.7674418604651163,0.17647058823529413,0.053475935828877004,827.0,33.0,154.0,10.0
118,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7452670349907918,0.5751606862152401,0.7392578125,0.5706169429097605,0.2684931506849315,0.7538461538461538,0.16333333333333333,0.05333333333333334,708.0,49.0,251.0,16.0
119,cnn_200,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7668062922576091,0.5498192232697674,0.8232421875,0.6066143829535365,0.3558718861209964,0.7936507936507936,0.22935779816513763,0.05963302752293578,793.0,50.0,168.0,13.0
