,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
27,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7738204656862745,0.5205925253545125,0.826171875,0.5864441930618401,0.2992125984251968,0.8260869565217391,0.18269230769230768,0.038461538461538464,808.0,38.0,170.0,8.0
28,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.762196833595329,0.5998988611908371,0.7607421875,0.6031233625271353,0.360313315926893,0.7582417582417582,0.2363013698630137,0.07534246575342465,710.0,69.0,223.0,22.0
29,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.8169535089699728,0.6236847526087824,0.8369140625,0.6149048007734033,0.37453183520599254,0.9259259259259259,0.2347417840375587,0.018779342723004695,807.0,50.0,163.0,4.0
30,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7661838531494141,0.5617969555299313,0.5029296875,0.4910255482566529,,,,,,,,
31,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7474807350326023,0.5870405641800245,0.7431640625,0.5766968564903525,0.2833787465940054,0.7878787878787878,0.17275747508305647,0.046511627906976744,709.0,52.0,249.0,14.0
32,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7804217640283213,0.5615448358306658,0.810546875,0.5954264314920052,0.3263888888888889,0.8245614035087719,0.20346320346320346,0.04329004329004329,783.0,47.0,184.0,10.0
33,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7365026796497585,0.5446346688180059,0.740234375,0.5667270531400966,0.2692307692307692,0.6447368421052632,0.1701388888888889,0.09375,709.0,49.0,239.0,27.0
34,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7879842180774748,0.5466161807551138,0.830078125,0.5937828790052606,0.32031249999999994,0.7884615384615384,0.20098039215686275,0.05392156862745098,809.0,41.0,163.0,11.0
35,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7717539469401041,0.5772757511547678,0.49609375,0.4784701864862437,,,,,,,,
36,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7271063286926618,0.5612695562341338,0.7421875,0.5708950394734409,0.26666666666666666,0.7741935483870968,0.1610738255033557,0.04697986577181208,712.0,48.0,250.0,14.0
37,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7644963144963146,0.5305505874800268,0.82421875,0.5908622908622909,0.31297709923664124,0.7884615384615384,0.19523809523809524,0.05238095238095238,803.0,41.0,169.0,11.0
38,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7524095664774464,0.6209319944544693,0.7451171875,0.6103858408334552,0.38004750593824227,0.8,0.24922118380062305,0.06230529595015576,683.0,80.0,241.0,20.0
39,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.8053756456651511,0.558127149207486,0.841796875,0.6061860134236492,0.352,0.8,0.22564102564102564,0.05641025641025641,818.0,44.0,151.0,11.0
40,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.753718058268229,0.5489807277438572,0.490234375,0.4741472226896255,,,,,,,,
41,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7306380929218944,0.5632844842363429,0.76171875,0.5874689441734262,0.3146067415730337,0.7671232876712328,0.1978798586572438,0.06007067137809187,724.0,56.0,227.0,17.0
42,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.772838742207554,0.5562606054857376,0.828125,0.6044646131279795,0.3481481481481481,0.8703703703703703,0.2175925925925926,0.032407407407407406,801.0,47.0,169.0,7.0
43,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7153021246110104,0.5484352907295967,0.7275390625,0.577430765442049,0.29722921914357686,0.7195121951219512,0.1873015873015873,0.07301587301587302,686.0,59.0,256.0,23.0
44,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7582192582192583,0.5045785222983094,0.818359375,0.5765765765765766,0.2734375,0.7608695652173914,0.16666666666666666,0.05238095238095238,803.0,35.0,175.0,11.0
45,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7420517603556315,0.5300570845311288,0.455078125,0.43842266348284636,,,,,,,,
46,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7202810156320593,0.5575554692878646,0.73046875,0.5703533026113671,0.2698412698412698,0.75,0.16451612903225807,0.054838709677419356,697.0,51.0,259.0,17.0
47,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7494614044737806,0.5023730790047095,0.822265625,0.5871837183718371,0.30000000000000004,0.8863636363636364,0.18055555555555555,0.023148148148148147,803.0,39.0,177.0,5.0
48,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7023374506180559,0.5395131485459548,0.75390625,0.5887022448232901,0.31521739130434784,0.8169014084507042,0.19528619528619529,0.04377104377104377,714.0,58.0,239.0,13.0
49,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.763424674924285,0.493895275776676,0.828125,0.5791093136988206,0.2786885245901639,0.7906976744186046,0.1691542288557214,0.04477611940298507,814.0,34.0,167.0,9.0
50,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7540416717529297,0.5504581847748962,0.466796875,0.4483241792667491,,,,,,,,
51,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7182999697751737,0.5560211906109108,0.748046875,0.5768384831787218,0.2833333333333333,0.7846153846153846,0.17288135593220338,0.04745762711864407,715.0,51.0,244.0,14.0
52,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7618151362874981,0.49522518320523656,0.830078125,0.5875985990558855,0.30400000000000005,0.7450980392156863,0.19095477386934673,0.06532663316582915,812.0,38.0,161.0,13.0
53,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7262124139408082,0.5741599875031747,0.73046875,0.5820702394709953,0.3065326633165829,0.7530864197530864,0.19242902208201892,0.06309148264984227,687.0,61.0,256.0,20.0
54,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7730732938527177,0.541748425782579,0.8232421875,0.5906954261533028,0.311787072243346,0.82,0.19248826291079812,0.04225352112676056,802.0,41.0,172.0,9.0
55,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7899500528971354,0.6069572088390253,0.5244140625,0.5127528748135821,,,,,,,,
56,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7966564897200814,0.6746101885963363,0.7587890625,0.6146778026814826,0.38403990024937656,0.8555555555555555,0.24758842443729903,0.04180064308681672,700.0,77.0,234.0,13.0
57,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.8124943464495704,0.6085149241860918,0.8232421875,0.6051447308909995,0.35125448028673834,0.8305084745762712,0.22272727272727272,0.045454545454545456,794.0,49.0,171.0,10.0
58,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7483024758480371,0.5631142143445571,0.7685546875,0.5949163682407126,0.33613445378151263,0.75,0.21660649819494585,0.07220216606498195,727.0,60.0,217.0,20.0
59,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7930016960029337,0.573376878564335,0.8271484375,0.5987577924459112,0.3320754716981132,0.8979591836734694,0.2037037037037037,0.023148148148148147,803.0,44.0,172.0,5.0
60,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7694851557413738,0.560208937571427,0.501953125,0.4894373767243302,,,,,,,,
61,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7296276238546022,0.5910818661338809,0.7158203125,0.5748738166930225,0.27791563275434245,0.8235294117647058,0.16716417910447762,0.03582089552238806,677.0,56.0,279.0,12.0
62,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7751976167303629,0.5120865385339359,0.8173828125,0.5679077551214186,0.248995983935743,0.7209302325581395,0.15048543689320387,0.05825242718446602,806.0,31.0,175.0,12.0
63,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7469046809366662,0.5747418701689901,0.7666015625,0.5990741583366461,0.34877384196185285,0.7441860465116279,0.2277580071174377,0.07829181494661921,721.0,64.0,217.0,22.0
64,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.8003902580039025,0.550342008782015,0.8271484375,0.5880188383801884,0.30588235294117644,0.7358490566037735,0.19306930693069307,0.06930693069306931,808.0,39.0,163.0,14.0
65,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7789189020792642,0.5822067377503939,0.498046875,0.4848394903381905,,,,,,,,
66,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7639703083365055,0.6040244236264545,0.771484375,0.6032165968785687,0.3535911602209945,0.8205128205128205,0.22535211267605634,0.04929577464788732,726.0,64.0,220.0,14.0
67,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.8179556761646314,0.6100719129026808,0.826171875,0.6020578923563998,0.3407407407407407,0.92,0.20909090909090908,0.01818181818181818,800.0,46.0,174.0,4.0
68,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.743756406672258,0.5694383470466794,0.75,0.579862081819029,0.2928176795580111,0.7794117647058824,0.18027210884353742,0.05102040816326531,715.0,53.0,241.0,15.0
69,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7816610109344156,0.5521514258750624,0.8125,0.5942511145119436,0.323943661971831,0.7931034482758621,0.20353982300884957,0.05309734513274336,786.0,46.0,180.0,12.0
70,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7515846888224283,0.5407852013664516,0.4833984375,0.467101215328468,,,,,,,,
71,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7264522111783348,0.566429828206696,0.73046875,0.569396427542495,0.2620320855614973,0.7903225806451613,0.15705128205128205,0.041666666666666664,699.0,49.0,263.0,13.0
72,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7627941682260425,0.5190033267660328,0.8212890625,0.5874066560570819,0.3041825095057034,0.7692307692307693,0.1895734597156398,0.05687203791469194,801.0,40.0,171.0,12.0
73,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7149333891330125,0.5401335672743918,0.7314453125,0.568205807816605,0.2819843342036554,0.6136363636363636,0.18305084745762712,0.1152542372881356,695.0,54.0,241.0,34.0
74,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7710257079782563,0.510439862912327,0.822265625,0.5745958648847532,0.2661290322580645,0.7857142857142857,0.16019417475728157,0.043689320388349516,809.0,33.0,173.0,9.0
75,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7535893122355144,0.5466160104002629,0.474609375,0.4588260213529166,,,,,,,,
76,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7092176116566361,0.5276902195843548,0.7509765625,0.5727688765548249,0.2735042735042736,0.75,0.1672473867595819,0.05574912891986063,721.0,48.0,239.0,16.0
77,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7407676078900758,0.49802223216243663,0.8369140625,0.607137459724464,0.35521235521235517,0.7931034482758621,0.22885572139303484,0.05970149253731343,811.0,46.0,155.0,12.0
78,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7459288755857252,0.5992783834818259,0.7294921875,0.5834758672296756,0.31265508684863524,0.7411764705882353,0.19811320754716982,0.06918238993710692,684.0,63.0,255.0,22.0
79,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7903624194686639,0.5230370709650525,0.8115234375,0.5891308306963827,0.3131672597864769,0.6984126984126984,0.2018348623853211,0.0871559633027523,787.0,44.0,174.0,19.0
80,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7583276430765789,0.5539385533717467,0.4697265625,0.4535002590322049,,,,,,,,
81,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7338607811395608,0.5799074570754312,0.7490234375,0.5881278642923915,0.3109919571045576,0.8529411764705882,0.1901639344262295,0.03278688524590164,709.0,58.0,247.0,10.0
82,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7635342529410326,0.5048648168051827,0.8291015625,0.5868796928118962,0.3027888446215139,0.7169811320754716,0.1919191919191919,0.07575757575757576,811.0,38.0,160.0,15.0
83,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7195140823274528,0.5634772080198687,0.73828125,0.576155624738289,0.28342245989304815,0.7794117647058824,0.17320261437908496,0.049019607843137254,703.0,53.0,253.0,15.0
84,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7751861327507402,0.5384630958386135,0.822265625,0.5886969270129646,0.30534351145038163,0.851063829787234,0.18604651162790697,0.03255813953488372,802.0,40.0,175.0,7.0
85,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7634785970052085,0.5516338458821023,0.478515625,0.4593294786219302,,,,,,,,
86,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7350004195686834,0.5894030625998296,0.71875,0.5650309376697596,0.25,0.7868852459016393,0.14860681114551083,0.04024767801857585,688.0,48.0,275.0,13.0
87,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7696071690502384,0.4927612341499272,0.810546875,0.5627979464613128,0.23015873015873017,0.8055555555555556,0.13425925925925927,0.032407407407407406,801.0,29.0,187.0,7.0
88,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7208653776391206,0.5613154006771335,0.7412109375,0.5901563520278603,0.32911392405063294,0.7471264367816092,0.21103896103896103,0.07142857142857142,694.0,65.0,243.0,22.0
89,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7892128416011313,0.5400207605597618,0.8583984375,0.6216790400149415,0.38818565400843885,0.7666666666666667,0.2598870056497175,0.07909604519774012,833.0,46.0,131.0,14.0
90,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7596438725789387,0.5526235994448991,0.470703125,0.4569403118787112,,,,,,,,
91,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.6924198748433102,0.4829191865409984,0.755859375,0.5654389995268824,0.25595238095238093,0.6825396825396826,0.1575091575091575,0.07326007326007326,731.0,43.0,230.0,20.0
92,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7826064382139148,0.5475900846350676,0.82421875,0.5914734048690435,0.31297709923664124,0.8541666666666666,0.19158878504672897,0.03271028037383177,803.0,41.0,173.0,7.0
93,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7464149936637097,0.6146456232959874,0.7373046875,0.5955334711754374,0.3422982885085574,0.7777777777777778,0.219435736677116,0.06269592476489028,685.0,70.0,249.0,20.0
94,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7924340382908006,0.5503425341859974,0.814453125,0.5876454117057845,0.3065693430656935,0.75,0.1926605504587156,0.06422018348623854,792.0,42.0,176.0,14.0
95,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7623818715413412,0.5581963350979714,0.486328125,0.4719199356699356,,,,,,,,
96,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7505685371539029,0.5570640728692638,0.7490234375,0.5689019652434286,0.2636103151862464,0.7301587301587301,0.16083916083916083,0.05944055944055944,721.0,46.0,240.0,17.0
97,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7915864503116977,0.5497006358811056,0.8193359375,0.5836312797946461,0.29118773946360155,0.8444444444444444,0.17592592592592593,0.032407407407407406,801.0,38.0,178.0,7.0
98,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7406675874769798,0.5870842564301201,0.7451171875,0.5835451197053407,0.3076923076923077,0.7532467532467533,0.19333333333333333,0.06333333333333334,705.0,58.0,242.0,19.0
99,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7553076767540609,0.5198408760393757,0.818359375,0.5989980004942599,0.3357142857142857,0.8103448275862069,0.21171171171171171,0.04954954954954955,791.0,47.0,175.0,11.0
100,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.757170041402181,0.5522425424667767,0.4716796875,0.45293805014555877,,,,,,,,
101,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7272096501221268,0.5690980921833874,0.7548828125,0.5863419642480415,0.31232876712328766,0.7702702702702703,0.1958762886597938,0.058419243986254296,716.0,57.0,234.0,17.0
102,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7735132182250076,0.5026248151785805,0.8271484375,0.5739631350548432,0.26556016597510373,0.7272727272727273,0.16243654822335024,0.06091370558375635,815.0,32.0,165.0,12.0
103,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.728857421875,0.569280047025622,0.720703125,0.5701704545454546,0.27411167512690354,0.7297297297297297,0.16875,0.0625,684.0,54.0,266.0,20.0
104,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7619178584525118,0.533469665975492,0.822265625,0.5871837183718371,0.30000000000000004,0.8863636363636364,0.18055555555555555,0.023148148148148147,803.0,39.0,177.0,5.0
105,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7486921946207682,0.5323270171484623,0.4658203125,0.4507938752840554,,,,,,,,
106,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7202289854943132,0.5765966670223781,0.7314453125,0.5784270856107693,0.289405684754522,0.8,0.17665615141955837,0.04416403785488959,693.0,56.0,261.0,14.0
107,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7487300306216915,0.448500652410594,0.810546875,0.5545493389037909,0.2113821138211382,0.65,0.1262135922330097,0.06796116504854369,804.0,26.0,180.0,14.0
108,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7315343797955147,0.5701539455488245,0.74609375,0.5874979200177491,0.3229166666666667,0.7209302325581395,0.2080536912751678,0.08053691275167785,702.0,62.0,236.0,24.0
109,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7764590820998062,0.49664835033880095,0.8203125,0.5653384374456238,0.2396694214876033,0.7435897435897436,0.14285714285714285,0.04926108374384237,811.0,29.0,174.0,10.0
110,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7660427093505859,0.5663265578847039,0.47265625,0.46136080942973634,,,,,,,,
111,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7506568813989308,0.5681744593488578,0.763671875,0.5822663481209138,0.29239766081871343,0.847457627118644,0.17667844522968199,0.03180212014134275,732.0,50.0,233.0,9.0
112,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.7648174044738252,0.5299019178214697,0.8125,0.5959959982091433,0.3286713286713287,0.7966101694915254,0.20704845814977973,0.05286343612334802,785.0,47.0,180.0,12.0
113,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7513173220921847,0.5947964916262267,0.7548828125,0.6006202969290217,0.35475578406169667,0.7582417582417582,0.23154362416107382,0.0738255033557047,704.0,69.0,229.0,22.0
114,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7827626512651265,0.5587720121082791,0.822265625,0.6007517418408508,0.3405797101449275,0.7833333333333333,0.2175925925925926,0.06018518518518518,795.0,47.0,169.0,13.0
115,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7745885848999023,0.581414962489416,0.5068359375,0.4908620402813169,,,,,,,,
116,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,adenine,train,0.7428666711131862,0.5899304105253989,0.7255859375,0.5758665154850041,0.2886075949367089,0.75,0.1786833855799373,0.05956112852664577,686.0,57.0,262.0,19.0
117,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,cytosine,train,0.803201489514759,0.6019769185766157,0.849609375,0.6300756243085908,0.4122137404580153,0.8852459016393442,0.26865671641791045,0.03482587064676617,816.0,54.0,147.0,7.0
118,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,thymine,train,0.7513995041623285,0.5964249564762842,0.7587890625,0.5999705859008418,0.35170603674540685,0.7613636363636364,0.22866894197952217,0.07167235494880546,710.0,67.0,226.0,21.0
119,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,guanine,train,0.7661577563642934,0.5087206639178333,0.8203125,0.5780183394251004,0.2755905511811024,0.813953488372093,0.16587677725118483,0.037914691943127965,805.0,35.0,176.0,8.0
120,cnn_500,build_synthetic_dataset_cnn_cached,gap_filling,all_nucleotides,train,0.7681241035461427,0.5725705295666518,0.4775390625,0.46565181050503224,,,,,,,,
