,model,dataset,task,target,run_type,roc_auc_score,average_precision_score,accuracy_score,balanced_accuracy_score,f1_score,precision_score,recall_score,fall_out,true_negatives,true_positives,false_negatives,false_positives
14,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8790778863071237,0.7287808351970986,0.870181640625,0.6979984114110599,0.5623629647675421,0.9174006444683136,0.40545159360847643,0.036505359499463576,402828.0,42705.0,62622.0,3845.0
15,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6125731468200684,0.34242430189317324,0.345703125,0.32255767046013273,,,,,,,,
16,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5840139260314868,0.40207755035109627,0.701171875,0.5207289519849555,0.11046511627906977,0.5757575757575758,0.06109324758842444,0.04501607717041801,699.0,19.0,292.0,14.0
17,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6079746532759445,0.26289259637227536,0.79296875,0.5024868483978957,0.03636363636363636,0.25,0.0196078431372549,0.058823529411764705,808.0,4.0,200.0,12.0
18,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.6140670687134503,0.4081417688227943,0.7060546875,0.5134868421052632,0.07384615384615384,0.5714285714285714,0.039473684210526314,0.029605263157894735,711.0,12.0,292.0,9.0
19,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.5668155692545936,0.23529873488736855,0.798828125,0.5012180231692427,0.009615384615384616,0.3333333333333333,0.004878048780487805,0.00975609756097561,817.0,1.0,204.0,2.0
20,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8886851273142498,0.78096080649864,0.641326171875,0.6279533690956018,,,,,,,,
21,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.862757794628873,0.7667547219815547,0.812310546875,0.7097786024101254,0.5911409692941964,0.8307821095431714,0.45879921012832114,0.09345053725803576,346433.0,69470.0,81947.0,14150.0
22,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9045424622594249,0.7850625715686137,0.8901875,0.7467800660410788,0.6521351762711445,0.9218457555668281,0.5045233924007008,0.04277358147371646,403075.0,52701.0,51756.0,4468.0
23,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.888706128859583,0.8148965684498303,0.83695703125,0.7452022895754109,0.6542151307287006,0.8846679512457429,0.5190138808559861,0.0676626005573374,349553.0,78969.0,73183.0,10295.0
24,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8797438431382685,0.7281358700718049,0.8719453125,0.698000775263391,0.5623289408686133,0.9190669459718949,0.40509165752976706,0.03567237963336988,404317.0,42119.0,61855.0,3709.0
25,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.5958496729532878,0.32991786124642386,0.3486328125,0.33605353203107874,,,,,,,,
26,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5900754822476937,0.37064829185282033,0.7099609375,0.5162286832541235,0.10810810810810811,0.46153846153846156,0.061224489795918366,0.07142857142857142,709.0,18.0,276.0,21.0
27,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.5867645650079172,0.31278634527090854,0.787109375,0.5264646715089907,0.12096774193548386,0.5555555555555556,0.06787330316742081,0.05429864253393665,791.0,15.0,206.0,12.0
28,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5574216868618951,0.3157483399677611,0.7177734375,0.5057796025807928,0.058631921824104226,0.375,0.03180212014134275,0.053003533568904596,726.0,9.0,274.0,15.0
29,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.6005445028500456,0.31781427919490135,0.779296875,0.5015858229644908,0.008771929824561403,0.5,0.004424778761061947,0.004424778761061947,797.0,1.0,225.0,1.0
30,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8878307571671803,0.7798663274602285,0.639806640625,0.6271139285985221,,,,,,,,
31,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.8631491527042368,0.7657424971199611,0.813865234375,0.7094810875279053,0.5900944106324868,0.8304822092277147,0.4576306238992368,0.09341143192613545,348102.0,68597.0,81299.0,14002.0
32,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9032807127517142,0.7846804034912506,0.887853515625,0.7451801686269617,0.64948019363779,0.9210152706118633,0.5015982574750361,0.04301622773518901,401385.0,53196.0,52857.0,4562.0
33,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.8883081272528135,0.8138486615201727,0.837091796875,0.7445137380310597,0.6528804897436005,0.8837314105452907,0.5176566861788833,0.06810577513215292,350151.0,78440.0,73089.0,10320.0
34,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8794526653403689,0.7279453539135952,0.87108984375,0.6981844880294499,0.5625182278548134,0.9155698442152506,0.40597194848931323,0.03743709458295861,403565.0,42433.0,62089.0,3913.0
35,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6085710525512695,0.3373219457379887,0.3505859375,0.3318926999558519,,,,,,,,
36,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5735972092386967,0.38015172798368835,0.703125,0.5129665519049682,0.07878787878787878,0.52,0.04262295081967213,0.03934426229508197,707.0,13.0,292.0,12.0
37,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6233147321428572,0.3204301775152533,0.779296875,0.5083928571428571,0.050420168067226885,0.42857142857142855,0.026785714285714284,0.03571428571428571,792.0,6.0,218.0,8.0
38,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5951298716849551,0.33366173074802646,0.716796875,0.5050075916142598,0.06451612903225806,0.3448275862068966,0.03558718861209965,0.06761565836298933,724.0,10.0,271.0,19.0
39,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.5797334717895466,0.28169189797816835,0.79296875,0.5046728971962616,0.018518518518518517,1.0,0.009345794392523364,0.0,810.0,2.0,212.0,0.0
40,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8887926490713756,0.7811456299159092,0.641744140625,0.6283973396903652,,,,,,,,
41,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.863743010275039,0.7683900086371035,0.8123125,0.7098015986538153,0.5911956641964383,0.8310608778854204,0.4587801077540672,0.09326140925417283,346419.0,69485.0,81971.0,14125.0
42,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9043395261728959,0.7848380599392933,0.890021484375,0.7461827983603527,0.6507990648120012,0.9194791995233589,0.5036329605989346,0.044104237654172866,403220.0,52471.0,51714.0,4595.0
43,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.8890317109806654,0.8150393190291303,0.8367109375,0.7449503759370795,0.6536702568351285,0.8824292584722067,0.519099940785578,0.06916244489769063,349498.0,78898.0,73092.0,10512.0
44,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8795734865121255,0.7274424737730363,0.870740234375,0.6971214495082403,0.5602912743919048,0.913809544449742,0.40399927181442763,0.03810518448964731,403654.0,42165.0,62204.0,3977.0
45,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6178983052571614,0.3526818992295274,0.357421875,0.34528016266278544,,,,,,,,
46,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.603510134725088,0.3547070307341752,0.7333984375,0.5220463648501031,0.11650485436893204,0.5294117647058824,0.06545454545454546,0.05818181818181818,733.0,18.0,257.0,16.0
47,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6341371158392436,0.35844542750532143,0.7822265625,0.5172159643999443,0.08230452674897121,0.5555555555555556,0.044444444444444446,0.035555555555555556,791.0,10.0,215.0,8.0
48,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.6042474557139477,0.3896198806160921,0.703125,0.5126440548364193,0.07317073170731708,0.5454545454545454,0.0392156862745098,0.032679738562091505,708.0,12.0,294.0,10.0
49,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.5862908917066952,0.30269237917175934,0.791015625,0.5091743119266054,0.03603603603603604,1.0,0.01834862385321101,0.0,806.0,4.0,214.0,0.0
50,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8887675867214201,0.7813013249030452,0.6409140625,0.6280768553918796,,,,,,,,
51,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.8639067251280752,0.767832358608121,0.81357421875,0.7100302564994482,0.5913675594218782,0.8334278577548238,0.4582683643746724,0.09159130267461997,347483.0,69067.0,81646.0,13804.0
52,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9042642665651194,0.7843723645107828,0.889455078125,0.7456704322161241,0.6499471200529418,0.9193407285579313,0.5026546640773727,0.04410090593401127,402857.0,52544.0,51989.0,4610.0
53,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.8897583935245457,0.8161603778898866,0.83842578125,0.7464377993930881,0.6560993049319896,0.8845162302725968,0.5214423534387059,0.06808029814452608,350361.0,78913.0,72423.0,10303.0
54,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8801771153091875,0.7298362860563279,0.869732421875,0.6971911801850923,0.5607560341137344,0.9170094987830357,0.40385892352349695,0.03654973533931587,402729.0,42574.0,62844.0,3853.0
55,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6134602228800455,0.3324729011302495,0.3349609375,0.3180831547332349,,,,,,,,
56,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.6044790590909296,0.3770091353531241,0.689453125,0.5032492570227696,0.05357142857142857,0.36,0.028938906752411574,0.05144694533762058,697.0,9.0,302.0,16.0
57,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.586738782051282,0.28688305951394044,0.7939453125,0.510699472096531,0.06222222222222222,0.4117647058823529,0.03365384615384615,0.04807692307692308,806.0,7.0,201.0,10.0
58,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5640813309379444,0.3157686688848603,0.705078125,0.49728647353843847,0.025806451612903226,0.2222222222222222,0.0136986301369863,0.04794520547945205,718.0,4.0,288.0,14.0
59,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.6300226347811488,0.32693084466348293,0.7958984375,0.5128514614195655,0.05429864253393665,0.75,0.028169014084507043,0.009389671361502348,809.0,6.0,207.0,2.0
60,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8879537336711882,0.7800250822809096,0.639388671875,0.62718054894277,,,,,,,,
61,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.8630091590909645,0.7664148925087089,0.81292578125,0.709512795140548,0.5904021484408409,0.8297793057024714,0.4582149589783076,0.09399808830948145,347187.0,69031.0,81621.0,14161.0
62,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9039513968147168,0.7859359059449069,0.887935546875,0.7458432506095276,0.650253271808501,0.9180220650246984,0.5034166414980369,0.044954318936877076,401285.0,53338.0,52614.0,4763.0
63,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.888604384953684,0.8129623322890139,0.83833203125,0.7445346167260843,0.6526858169062545,0.8844111392865671,0.517179239950793,0.06759317751105495,351450.0,77776.0,72609.0,10165.0
64,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8791689470021646,0.7285300402662611,0.8705078125,0.6978037562268883,0.5619598826607468,0.9176394433056425,0.40498614430869145,0.0363485730066374,403172.0,42528.0,62483.0,3817.0
65,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.5993270874023438,0.33292666300704454,0.333984375,0.31889449754531835,,,,,,,,
66,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5899606199712346,0.3862466701935286,0.705078125,0.509004103426568,0.06211180124223603,0.47619047619047616,0.03322259136212625,0.036544850498338874,712.0,10.0,291.0,11.0
67,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.5790439069127593,0.3110214004886125,0.771484375,0.5149822854740888,0.0859375,0.44,0.047619047619047616,0.06060606060606061,779.0,11.0,220.0,14.0
68,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.555267776268116,0.32601197242633195,0.71484375,0.5078502415458938,0.06410256410256411,0.4166666666666667,0.034722222222222224,0.04861111111111111,722.0,10.0,278.0,14.0
69,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.6201817312290769,0.2800840657702104,0.7998046875,0.5012314681970349,0.00966183574879227,0.3333333333333333,0.004901960784313725,0.00980392156862745,818.0,1.0,203.0,2.0
70,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8882496985619863,0.7803304396596131,0.64022265625,0.628460225026956,,,,,,,,
71,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.8634200405974521,0.7664567124469686,0.813048828125,0.7097931167079659,0.590925214433157,0.830001800828381,0.45877738994253253,0.09396525409107197,347146.0,69135.0,81559.0,14160.0
72,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9040768966252712,0.7850310403968508,0.88996484375,0.7471390009378537,0.6525905553568565,0.9203395136883848,0.5055220116172424,0.043755732191990214,402748.0,52914.0,51758.0,4580.0
73,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.8893953334246915,0.813549979723375,0.839384765625,0.7452686023564536,0.6537721510460304,0.8843744304720248,0.5185573551511103,0.0677976289864752,352124.0,77641.0,72084.0,10151.0
74,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8797234835102341,0.7314606311473855,0.867830078125,0.6970715494687434,0.5606492452523941,0.9163978266406316,0.40386684002282314,0.03684441908539038,401152.0,43177.0,63732.0,3939.0
75,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6061882972717285,0.3422572301721824,0.345703125,0.3306666273783504,,,,,,,,
76,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.6009900715513894,0.39668977231661234,0.7158203125,0.5246038789357886,0.12084592145015105,0.6060606060606061,0.06711409395973154,0.0436241610738255,713.0,20.0,278.0,13.0
77,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6108517608517608,0.29571031318334473,0.7890625,0.5139815139815139,0.0847457627118644,0.38461538461538464,0.047619047619047616,0.0761904761904762,798.0,10.0,200.0,16.0
78,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5752427292023946,0.3786642664347418,0.6904296875,0.5130016883583042,0.07038123167155425,0.6,0.037383177570093455,0.024922118380062305,695.0,12.0,309.0,8.0
79,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.566341900961925,0.2519372001554052,0.8095703125,0.5058828987658903,0.029850746268656723,0.5,0.015384615384615385,0.015384615384615385,826.0,3.0,192.0,3.0
80,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8880392886988322,0.7800915247411155,0.6396171875,0.6264381435584558,,,,,,,,
81,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.862739306805596,0.7677285394125146,0.811482421875,0.7096463560120785,0.5911287897080066,0.8309475038109756,0.4587341139652463,0.09332737230356544,345706.0,69773.0,82326.0,14195.0
82,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9033324710811604,0.7817230339383111,0.890048828125,0.745192611810241,0.6490533573552606,0.9194263409809428,0.5015608440119472,0.043954138163599575,403648.0,52057.0,51733.0,4562.0
83,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.8883697061961515,0.8141797553014672,0.837650390625,0.7453525921739861,0.6542405171230455,0.8833202291362462,0.5195108900295289,0.06862337078948585,350235.0,78642.0,72735.0,10388.0
84,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.879200833839199,0.7279962519444062,0.87090234375,0.6980801985696508,0.5624329727654278,0.9170192556774026,0.40559894590104456,0.03670250348501919,403422.0,42480.0,62254.0,3844.0
85,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6082286834716797,0.3482758292449224,0.3486328125,0.3280540131246845,,,,,,,,
86,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.6021277711811466,0.378980405926245,0.7265625,0.5194966214121877,0.10256410256410257,0.5517241379310345,0.05653710247349823,0.045936395759717315,728.0,16.0,267.0,13.0
87,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.603370232856619,0.29170833212478975,0.7919921875,0.5137284561789512,0.06167400881057269,0.6363636363636364,0.032407407407407406,0.018518518518518517,804.0,7.0,209.0,4.0
88,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.6050730964694294,0.39835337613015825,0.6943359375,0.5155237647480243,0.0927536231884058,0.5333333333333333,0.050793650793650794,0.044444444444444446,695.0,16.0,299.0,14.0
89,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.5667895167895167,0.2875827555995792,0.796875,0.5047619047619047,0.01886792452830189,1.0,0.009523809523809525,0.0,814.0,2.0,208.0,0.0
90,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8878628658097586,0.7794774749180585,0.638671875,0.6255283485541716,,,,,,,,
91,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.862234610478738,0.769089176028135,0.80976171875,0.7095704953366041,0.5915099562161347,0.8317038364920806,0.45896272770463314,0.09287160029416933,344077.0,70521.0,83132.0,14270.0
92,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9035393530973124,0.7825056536944089,0.8904375,0.7464072194596632,0.6509749754234019,0.9181907536771159,0.5042314068704938,0.0449261672514169,403591.0,52313.0,51435.0,4661.0
93,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.887646222185515,0.811158142872199,0.83721484375,0.7426091310666247,0.6493470431826596,0.8828219735969067,0.5135352755633044,0.06816215712631593,351483.0,77171.0,73103.0,10243.0
94,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8787941313149558,0.726274493373198,0.8710390625,0.6973586873162825,0.5608906150244732,0.9158829789544556,0.4042175892643182,0.03712437095614666,403802.0,42170.0,62155.0,3873.0
95,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6037254333496094,0.32935188108085345,0.31640625,0.2956870401171075,,,,,,,,
96,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5727297370561129,0.3693164643302347,0.6884765625,0.5073868256980212,0.08595988538681949,0.38461538461538464,0.04838709677419355,0.07741935483870968,690.0,15.0,295.0,24.0
97,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6024477447744774,0.28682153205369854,0.7880859375,0.5129492115878255,0.0686695278969957,0.47058823529411764,0.037037037037037035,0.041666666666666664,799.0,8.0,208.0,9.0
98,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5717143928973365,0.355261799960575,0.7099609375,0.510953181517143,0.06896551724137931,0.5,0.037037037037037035,0.037037037037037035,716.0,11.0,286.0,11.0
99,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.5998198557637088,0.2516553141483017,0.8017578125,0.5025449907207583,0.01932367149758454,0.3333333333333333,0.009950248756218905,0.01990049751243781,819.0,2.0,199.0,4.0
100,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8880029042835238,0.7800949665983958,0.6397734375,0.6276706493039128,,,,,,,,
101,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.8622472029086321,0.7627604286728983,0.814212890625,0.7079856201252235,0.5870519337880018,0.8303939870308509,0.4540076681864269,0.0927299952325636,349263.0,67614.0,81313.0,13810.0
102,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9047884436685432,0.7885200967125081,0.888908203125,0.7483097060418367,0.6547452122977935,0.9202798396041293,0.5081307706802336,0.04401733559449783,401188.0,53933.0,52207.0,4672.0
103,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.887993861460362,0.8142709521282336,0.83694921875,0.7451586179249445,0.6540982655606474,0.8840553738631781,0.5190777446041747,0.06807749470610672,349586.0,78932.0,73130.0,10352.0
104,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8799347269354332,0.7288662049284157,0.870587890625,0.6976320003571788,0.5615848292563503,0.9173187497297999,0.40465905731803836,0.03647338158308779,403304.0,42437.0,62434.0,3825.0
105,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6072661081949869,0.34280952901990164,0.341796875,0.32982556041979816,,,,,,,,
106,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.597637813582572,0.36437312901130847,0.7109375,0.510413615121713,0.06918238993710692,0.4782608695652174,0.03728813559322034,0.04067796610169491,717.0,11.0,284.0,12.0
107,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.6178772651134459,0.30256519488626193,0.7978515625,0.5161230394396223,0.09606986899563319,0.36666666666666664,0.05527638190954774,0.09547738693467336,806.0,11.0,188.0,19.0
108,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5783757735845689,0.3877722442668161,0.693359375,0.514302669563937,0.08187134502923979,0.56,0.04416403785488959,0.03470031545741325,696.0,14.0,303.0,11.0
109,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.5713632390313934,0.28125030548238794,0.7958984375,0.5111205663905339,0.045662100456621,0.8333333333333334,0.023474178403755867,0.004694835680751174,810.0,5.0,208.0,1.0
110,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8882464159501393,0.7803733172765144,0.6395859375,0.6277160904704895,,,,,,,,
111,cae_500,build_synthetic_dataset_cae_cached,reconstruction,adenine,train,0.8626172701268291,0.7659466900211787,0.811876953125,0.7084131888079672,0.5886141637445383,0.8318283879379029,0.45544796589444464,0.09207838990052547,346774.0,68907.0,82388.0,13931.0
112,cae_500,build_synthetic_dataset_cae_cached,reconstruction,cytosine,train,0.9046688752878547,0.7859886509618855,0.88991796875,0.7476599069751984,0.6535960566912099,0.9210302956816961,0.5065206001428911,0.04342938794951179,402466.0,53172.0,51803.0,4559.0
113,cae_500,build_synthetic_dataset_cae_cached,reconstruction,thymine,train,0.8894183994815614,0.8137045754621568,0.839880859375,0.7456622526453995,0.6544225200123087,0.8851184164015553,0.5191199090483515,0.06737778372232997,352395.0,77624.0,71906.0,10075.0
114,cae_500,build_synthetic_dataset_cae_cached,reconstruction,guanine,train,0.8794671243777838,0.7306536233522578,0.86896875,0.6977376208814005,0.5619000352632335,0.9166702177525887,0.4051129943502825,0.03682674199623352,401889.0,43023.0,63177.0,3911.0
115,cae_500,build_synthetic_dataset_cae_cached,gap_filling,all_nucleotides,train,0.6142482757568358,0.34961068554396363,0.3349609375,0.31785695650833146,,,,,,,,
116,cae_500,build_synthetic_dataset_cae_cached,gap_filling,adenine,train,0.5992658167337863,0.40970985469095833,0.6982421875,0.5186251651686863,0.10951008645533142,0.5277777777777778,0.06109324758842444,0.05466237942122187,696.0,19.0,292.0,17.0
117,cae_500,build_synthetic_dataset_cae_cached,gap_filling,cytosine,train,0.5961160108548168,0.30862483750240705,0.7861328125,0.5154794210764361,0.0759493670886076,0.5294117647058824,0.04090909090909091,0.03636363636363636,796.0,9.0,211.0,8.0
118,cae_500,build_synthetic_dataset_cae_cached,gap_filling,thymine,train,0.5896945181447814,0.34871562432670067,0.7314453125,0.5149672093911144,0.0802675585284281,0.5454545454545454,0.04332129963898917,0.036101083032490974,737.0,12.0,265.0,10.0
119,cae_500,build_synthetic_dataset_cae_cached,gap_filling,guanine,train,0.6227539420608728,0.316654456383329,0.791015625,0.5046296296296297,0.018348623853211007,1.0,0.009259259259259259,0.0,808.0,2.0,214.0,0.0
120,cae_500,build_synthetic_dataset_cae_cached,reconstruction,all_nucleotides,train,0.8875577843201956,0.7791615441892522,0.638197265625,0.6251014959402288,,,,,,,,
